id_municipio,municipio,uf,taxa_2023,taxa_2024,variacao_2023_2024,atingiu_meta_2025,prob_atingir,risco
1706506,Darcinópolis,TO,31.21,45.61,14.4,1,0.895,0.105
2202091,Caldeirão Grande do Piauí,PI,100.0,100.0,0.0,1,0.895,0.105
2209153,Santa Cruz dos Milagres,PI,52.44,68.18,15.74,1,0.895,0.105
4127700,Toledo,PR,79.58,81.69,2.11,1,0.895,0.105
3161908,São Gonçalo do Rio Abaixo,MG,80.53,91.6,11.07,1,0.895,0.105
2111748,Senador Alexandre Costa,MA,95.63,96.12,0.49,1,0.895,0.105
5211701,Jandaia,GO,77.19,80.25,3.06,1,0.895,0.105
5202353,Arenópolis,GO,91.53,83.64,-7.89,1,0.895,0.105
3150604,Piracema,MG,66.97,76.35,9.38,1,0.895,0.105
2709152,Teotônio Vilela,AL,52.48,57.59,5.11,1,0.895,0.105
3109808,Cachoeira Dourada,MG,80.57,94.74,14.17,1,0.895,0.105
2206050,Massapê do Piauí,PI,45.94,60.66,14.72,1,0.895,0.105
4128005,Ubiratã,PR,85.59,77.6,-7.99,1,0.895,0.105
5212709,Mambaí,GO,50.41,68.27,17.86,1,0.896,0.104
2605707,Floresta,PE,33.42,51.67,18.25,1,0.896,0.104
2100873,Araguanã,MA,98.19,91.6,-6.59,1,0.896,0.104
5207600,Fazenda Nova,GO,96.67,100.0,3.33,1,0.896,0.104
2604700,Correntes,PE,51.81,71.97,20.16,0,0.896,0.104
2105203,Igarapé Grande,MA,97.77,89.11,-8.66,1,0.896,0.104
2111573,São Pedro dos Crentes,MA,40.27,59.47,19.2,1,0.896,0.104
5209804,Hidrolina,GO,68.26,72.5,4.24,1,0.896,0.104
3112307,Capelinha,MG,70.01,82.5,12.49,1,0.896,0.104
2204402,Gilbués,PI,31.29,39.2,7.91,1,0.896,0.104
2603900,Carnaíba,PE,91.81,92.5,0.69,1,0.896,0.104
4127965,Turvo,PR,82.63,84.81,2.18,1,0.896,0.104
2306553,Itarema,CE,92.56,92.49,-0.07,1,0.896,0.104
2202703,Cocal,PI,73.16,83.93,10.77,1,0.896,0.104
3549706,São José do Rio Pardo,SP,55.33,67.62,12.29,1,0.897,0.103
3168606,Teófilo Otoni,MG,52.62,65.96,13.34,1,0.897,0.103
2909208,Coronel João Sá,BA,28.7,36.04,7.34,1,0.897,0.103
3549409,São Joaquim da Barra,SP,52.89,67.94,15.05,1,0.897,0.103
2102077,Bom Lugar,MA,100.0,95.28,-4.72,1,0.897,0.103
5213103,Mineiros,GO,80.26,84.01,3.75,1,0.897,0.103
3541604,Promissão,SP,64.05,73.51,9.46,0,0.897,0.103
2100477,Alto Alegre do Pindaré,MA,36.04,56.29,20.25,1,0.897,0.103
2924009,Paulo Afonso,BA,24.79,30.51,5.72,1,0.897,0.103
2904001,Boninal,BA,45.05,48.96,3.91,1,0.897,0.103
2514503,São José de Piranhas,PB,34.1,55.77,21.67,0,0.897,0.103
2105500,João Lisboa,MA,35.04,55.83,20.79,1,0.897,0.103
3125101,Extrema,MG,57.68,69.33,11.65,1,0.897,0.103
2901304,Andaraí,BA,44.8,47.79,2.99,1,0.897,0.103
2208858,Riacho Frio,PI,98.41,92.42,-5.99,1,0.897,0.103
4122503,Roncador,PR,83.73,76.32,-7.41,1,0.897,0.103
2200202,Água Branca,PI,90.64,91.98,1.34,1,0.897,0.103
2926103,Retirolândia,BA,18.48,23.58,5.1,1,0.897,0.103
3500303,Aguaí,SP,47.35,61.22,13.87,1,0.897,0.103
2924306,Piatã,BA,42.2,45.33,3.13,1,0.897,0.103
3111002,Campestre,MG,69.98,81.73,11.75,1,0.897,0.103
5000203,Água Clara,MS,70.19,77.03,6.84,1,0.897,0.103
3143104,Monte Carmelo,MG,70.23,83.18,12.95,1,0.898,0.102
5001904,Bataguassu,MS,37.66,52.31,14.65,1,0.898,0.102
5003108,Corguinho,MS,45.65,58.66,13.01,0,0.898,0.102
3137601,Lagoa Santa,MG,62.69,73.13,10.44,0,0.898,0.102
2203750,Fartura do Piauí,PI,36.65,52.0,15.35,1,0.898,0.102
5208152,Gameleira de Goiás,GO,98.15,79.76,-18.39,1,0.898,0.102
2313906,Uruoca,CE,95.51,99.01,3.5,1,0.898,0.102
4110805,Iretama,PR,87.59,80.07,-7.52,1,0.898,0.102
2609303,Mirandiba,PE,35.45,57.83,22.38,1,0.898,0.102
2109205,Presidente Juscelino,MA,36.89,57.94,21.05,0,0.898,0.102
3166402,Seritinga,MG,64.0,75.0,11.0,1,0.898,0.102
5218300,Posse,GO,76.16,80.95,4.79,1,0.898,0.102
3165107,São Tomás de Aquino,MG,68.13,82.09,13.96,0,0.898,0.102
3110707,Cambuquira,MG,71.62,81.89,10.27,1,0.898,0.102
3139805,Mar de Espanha,MG,50.15,68.1,17.95,1,0.898,0.102
3302908,Miguel Pereira,RJ,57.4,70.49,13.09,1,0.898,0.102
2206670,Morro do Chapéu do Piauí,PI,28.84,40.04,11.2,1,0.898,0.102
3111200,Campo Belo,MG,69.49,85.57,16.08,1,0.898,0.102
2104305,Godofredo Viana,MA,82.97,88.4,5.43,1,0.899,0.101
5107198,Ribeirãozinho,MT,48.96,52.72,3.76,1,0.899,0.101
3169901,Ubá,MG,65.24,78.84,13.6,1,0.899,0.101
2106706,Mirador,MA,35.01,55.82,20.81,1,0.899,0.101
2304301,Farias Brito,CE,98.01,96.0,-2.01,1,0.899,0.101
2312205,Santa Quitéria,CE,98.21,95.08,-3.13,1,0.899,0.101
2702900,Girau do Ponciano,AL,35.73,39.96,4.23,1,0.899,0.101
2305209,Hidrolândia,CE,99.02,96.11,-2.91,1,0.899,0.101
2211605,Vila Nova do Piauí,PI,100.0,100.0,0.0,1,0.899,0.101
2305001,Guaraciaba do Norte,CE,98.55,95.65,-2.9,1,0.899,0.101
4121406,Realeza,PR,88.32,79.84,-8.48,1,0.899,0.101
2201572,Belém do Piauí,PI,100.0,100.0,0.0,1,0.899,0.101
4104501,Capanema,PR,78.46,79.5,1.04,1,0.899,0.101
2203206,Curimatá,PI,68.19,81.77,13.58,1,0.899,0.101
3104502,Arinos,MG,37.17,48.56,11.39,1,0.899,0.101
4117271,Nova Tebas,PR,89.19,84.88,-4.31,1,0.899,0.101
2708956,Senador Rui Palmeira,AL,51.9,57.08,5.18,1,0.899,0.101
2112704,Vargem Grande,MA,98.85,96.58,-2.27,1,0.899,0.101
1718881,Santa Maria do Tocantins,TO,24.56,39.73,15.17,1,0.899,0.101
2204808,Ipiranga do Piauí,PI,85.43,95.83,10.4,1,0.899,0.101
1713700,Monte Santo do Tocantins,TO,29.33,44.77,15.44,1,0.899,0.101
2205532,Jurema,PI,96.41,98.36,1.95,1,0.899,0.101
2313609,Ubajara,CE,96.98,95.13,-1.85,1,0.899,0.101
3304128,Quatis,RJ,48.93,60.05,11.12,1,0.899,0.101
2506905,Itabaiana,PB,33.24,53.73,20.49,1,0.899,0.101
2308500,Mombaça,CE,93.52,93.51,-0.01,1,0.9,0.1
1100304,Vilhena,RO,65.62,71.66,6.04,1,0.9,0.1
2312809,Senador Sá,CE,99.07,99.12,0.05,1,0.9,0.1
5216403,Paraúna,GO,61.83,67.88,6.05,1,0.9,0.1
4117206,Nova Olímpia,PR,79.22,91.63,12.41,1,0.9,0.1
5003256,Costa Rica,MS,38.85,54.88,16.03,1,0.9,0.1
3135100,Janaúba,MG,52.76,67.7,14.94,1,0.9,0.1
4126272,Saudade do Iguaçu,PR,92.53,85.49,-7.04,1,0.9,0.1
4122172,Rio Branco do Ivaí,PR,69.75,73.84,4.09,1,0.9,0.1
3138203,Lavras,MG,58.0,68.67,10.67,1,0.9,0.1
5204102,Cachoeira Alta,GO,73.19,78.35,5.16,1,0.9,0.1
5213772,Montividiu do Norte,GO,59.37,65.74,6.37,1,0.9,0.1
3155801,Rio Pomba,MG,65.31,78.55,13.24,1,0.9,0.1
5105580,Marcelândia,MT,62.31,65.36,3.05,1,0.9,0.1
2504850,Coxixola,PB,75.0,93.33,18.33,1,0.9,0.1
4100905,Amaporã,PR,71.89,76.71,4.82,1,0.9,0.1
2300804,Antonina do Norte,CE,97.31,94.51,-2.8,1,0.9,0.1
2705705,Olho d'Água das Flores,AL,40.12,45.46,5.34,1,0.9,0.1
3118304,Conselheiro Lafaiete,MG,68.74,83.19,14.45,1,0.9,0.1
3118700,Coqueiral,MG,71.3,82.47,11.17,1,0.9,0.1
4128658,Virmond,PR,78.69,81.54,2.85,1,0.9,0.1
2312908,Sobral,CE,98.74,98.58,-0.16,1,0.9,0.1
2111532,São Pedro da Água Branca,MA,32.95,55.64,22.69,1,0.9,0.1
2708006,Santana do Ipanema,AL,34.54,44.16,9.62,1,0.9,0.1
3171709,Virgínia,MG,57.94,74.66,16.72,1,0.901,0.099
4107850,Flor da Serra do Sul,PR,85.72,85.55,-0.17,1,0.901,0.099
3115805,Centralina,MG,82.74,91.99,9.25,1,0.901,0.099
3109451,Cabeceira Grande,MG,40.49,54.59,14.1,0,0.901,0.099
2202083,Cajueiro da Praia,PI,47.44,62.75,15.31,1,0.901,0.099
5002308,Brasilândia,MS,51.72,60.76,9.04,1,0.901,0.099
1706100,Cristalândia,TO,46.85,61.42,14.57,1,0.901,0.099
4110953,Itaipulândia,PR,86.91,84.64,-2.27,1,0.901,0.099
4123204,Santa Cecília do Pavão,PR,87.42,80.09,-7.33,0,0.901,0.099
4103800,Cambira,PR,86.17,83.63,-2.54,1,0.901,0.099
4103453,Cafelândia,PR,87.02,78.14,-8.88,1,0.901,0.099
4103958,Campina do Simão,PR,85.54,84.25,-1.29,1,0.901,0.099
1703701,Brejinho de Nazaré,TO,38.1,49.45,11.35,1,0.901,0.099
5007802,Selvíria,MS,26.67,59.83,33.16,1,0.901,0.099
2902104,Araci,BA,20.27,24.47,4.2,1,0.901,0.099
4121901,Ribeirão do Pinhal,PR,86.67,84.51,-2.16,1,0.901,0.099
4101804,Araucária,PR,69.52,69.02,-0.5,1,0.901,0.099
4100608,Alto Paraná,PR,65.0,70.12,5.12,1,0.901,0.099
3152907,Pratápolis,MG,64.14,76.97,12.83,1,0.901,0.099
1700301,Aguiarnópolis,TO,25.2,40.89,15.69,1,0.901,0.099
4114500,Manoel Ribas,PR,67.7,71.98,4.28,1,0.901,0.099
2914000,Ipirá,BA,29.98,34.46,4.48,1,0.901,0.099
2304103,Crateús,CE,97.08,97.2,0.12,1,0.901,0.099
3159209,Santa Rita de Caldas,MG,82.22,92.49,10.27,1,0.901,0.099
3122355,Divisa Alegre,MG,50.93,62.69,11.76,1,0.901,0.099
4116505,Nova Aliança do Ivaí,PR,38.1,43.75,5.65,1,0.901,0.099
4118808,Peabiru,PR,69.48,74.24,4.76,1,0.901,0.099
4120358,Pranchita,PR,84.27,79.55,-4.72,1,0.901,0.099
3162955,São José da Lapa,MG,62.41,75.09,12.68,1,0.901,0.099
3164704,São Sebastião do Paraíso,MG,65.48,81.09,15.61,1,0.902,0.098
2907558,Caturama,BA,46.92,50.85,3.93,1,0.902,0.098
2906204,Canarana,BA,29.21,33.73,4.52,1,0.902,0.098
1101005,Governador Jorge Teixeira,RO,65.11,70.76,5.65,1,0.902,0.098
2303105,Cariré,CE,99.57,98.77,-0.8,1,0.902,0.098
2312700,Senador Pompeu,CE,100.0,98.44,-1.56,1,0.902,0.098
2312304,São Benedito,CE,96.53,95.1,-1.43,1,0.902,0.098
2312007,Santana do Acaraú,CE,99.18,98.26,-0.92,1,0.902,0.098
1707009,Dianópolis,TO,51.81,61.27,9.46,1,0.902,0.098
2920908,Mascote,BA,22.32,26.73,4.41,1,0.902,0.098
5204904,Campos Belos,GO,65.21,75.75,10.54,1,0.902,0.098
2303956,Chorozinho,CE,98.33,97.15,-1.18,1,0.902,0.098
3117801,Conceição dos Ouros,MG,61.94,77.03,15.09,1,0.902,0.098
2311702,Reriutaba,CE,99.52,98.5,-1.02,1,0.902,0.098
2313955,Varjota,CE,99.57,98.06,-1.51,1,0.902,0.098
3128709,Guaxupé,MG,53.45,66.93,13.48,1,0.902,0.098
5004601,Itaquiraí,MS,73.35,79.41,6.06,1,0.902,0.098
3142601,Monsenhor Paulo,MG,62.69,78.89,16.2,0,0.902,0.098
3145901,Ouro Branco,MG,65.37,81.33,15.96,1,0.902,0.098
2308906,Morrinhos,CE,98.9,97.77,-1.13,1,0.902,0.098
2926509,Ribeira do Amparo,BA,28.72,33.95,5.23,1,0.902,0.098
3151503,Piumhi,MG,57.27,73.46,16.19,1,0.902,0.098
2210508,São Pedro do Piauí,PI,49.25,67.14,17.89,1,0.902,0.098
2930402,Serra Preta,BA,31.84,36.67,4.83,1,0.902,0.098
2924603,Pindobaçu,BA,34.17,39.19,5.02,0,0.902,0.098
2923357,Ourolândia,BA,22.65,34.04,11.39,1,0.902,0.098
2912905,Ibirataia,BA,32.79,37.44,4.65,1,0.902,0.098
3128006,Guanhães,MG,58.73,72.64,13.91,1,0.902,0.098
2307254,Jijoca de Jericoacoara,CE,99.76,98.03,-1.73,1,0.902,0.098
2903235,Barro Alto,BA,24.29,29.75,5.46,1,0.902,0.098
3160702,Santos Dumont,MG,56.94,72.65,15.71,1,0.902,0.098
2933000,Valente,BA,32.24,37.25,5.01,1,0.902,0.098
3171204,Vespasiano,MG,54.97,70.72,15.75,1,0.902,0.098
2302503,Brejo Santo,CE,93.05,95.4,2.35,1,0.903,0.097
2300200,Acaraú,CE,95.81,97.71,1.9,1,0.903,0.097
4103354,Braganey,PR,84.89,85.11,0.22,1,0.903,0.097
4107207,Dois Vizinhos,PR,83.75,82.56,-1.19,1,0.903,0.097
1713304,Miranorte,TO,52.55,63.01,10.46,1,0.903,0.097
4107405,Enéas Marques,PR,83.61,85.24,1.63,1,0.903,0.097
2100550,Amapá do Maranhão,MA,22.97,43.0,20.03,1,0.903,0.097
2311405,Quixeramobim,CE,98.53,98.76,0.23,1,0.903,0.097
3131703,Itabira,MG,57.13,69.81,12.68,1,0.903,0.097
2311801,Russas,CE,92.93,94.59,1.66,1,0.903,0.097
1718303,Praia Norte,TO,18.07,38.49,20.42,1,0.903,0.097
2616506,Xexéu,PE,62.65,81.33,18.68,1,0.903,0.097
2501575,Barra de Santana,PB,28.04,49.18,21.14,1,0.903,0.097
2926707,Rio de Contas,BA,50.44,55.74,5.3,1,0.903,0.097
2911105,Formosa do Rio Preto,BA,19.66,28.21,8.55,1,0.903,0.097
1100064,Colorado do Oeste,RO,62.85,71.69,8.84,1,0.903,0.097
2513505,Santana de Mangueira,PB,81.58,100.0,18.42,1,0.903,0.097
3117876,Confins,MG,52.52,69.15,16.63,1,0.903,0.097
3132008,Itacambira,MG,78.57,100.0,21.43,1,0.903,0.097
2209872,São João da Fronteira,PI,26.94,43.37,16.43,1,0.903,0.097
3144706,Nova Era,MG,60.32,72.22,11.9,1,0.903,0.097
2310803,Pereiro,CE,95.85,93.44,-2.41,1,0.903,0.097
3105103,Bambuí,MG,65.95,80.48,14.53,1,0.903,0.097
2611002,Petrolândia,PE,51.87,66.17,14.3,0,0.903,0.097
3104601,Astolfo Dutra,MG,74.88,88.29,13.41,1,0.903,0.097
1701903,Araguacema,TO,38.62,49.27,10.65,1,0.903,0.097
3106002,Bela Vista de Minas,MG,59.1,73.01,13.91,1,0.904,0.096
2313203,Tamboril,CE,97.16,98.31,1.15,1,0.904,0.096
2111250,São José dos Basílios,MA,12.94,56.16,43.22,1,0.904,0.096
3166907,Serrania,MG,63.81,80.88,17.07,1,0.904,0.096
2606002,Garanhuns,PE,52.28,69.75,17.47,1,0.904,0.096
1100254,Presidente Médici,RO,59.4,67.81,8.41,1,0.904,0.096
5219407,Santa Rita do Araguaia,GO,78.75,83.33,4.58,1,0.904,0.096
2311264,Quiterianópolis,CE,97.37,99.0,1.63,1,0.904,0.096
2303808,Cedro,CE,96.63,98.77,2.14,1,0.904,0.096
4114203,Mandaguari,PR,85.06,81.53,-3.53,1,0.904,0.096
2706307,Palmeira dos Índios,AL,31.61,38.7,7.09,1,0.904,0.096
3123304,Dores do Turvo,MG,76.7,95.99,19.29,1,0.904,0.096
3169000,Tocantins,MG,58.37,71.46,13.09,1,0.904,0.096
2306108,Irauçuba,CE,96.53,96.76,0.23,1,0.904,0.096
3153608,Prudente de Morais,MG,51.09,63.8,12.71,1,0.904,0.096
2601607,Belém do São Francisco,PE,51.55,62.62,11.07,0,0.904,0.096
2302305,Bela Cruz,CE,95.85,97.83,1.98,1,0.904,0.096
2207934,Pedro Laurentino,PI,37.77,47.35,9.58,1,0.904,0.096
2304236,Croatá,CE,98.5,99.14,0.64,1,0.904,0.096
2309409,Novo Oriente,CE,98.75,100.0,1.25,1,0.904,0.096
3530508,Mococa,SP,52.99,70.42,17.43,1,0.904,0.096
2310506,Pedra Branca,CE,99.44,99.7,0.26,1,0.904,0.096
4125704,São Miguel do Iguaçu,PR,73.58,77.84,4.26,1,0.904,0.096
2305902,Ipueiras,CE,97.9,99.54,1.64,1,0.904,0.096
2608750,Lagoa Grande,PE,54.74,67.55,12.81,1,0.904,0.096
3168705,Timóteo,MG,68.55,78.72,10.17,1,0.904,0.096
5221304,Três Ranchos,GO,79.46,84.05,4.59,1,0.904,0.096
2304004,Coreaú,CE,100.0,100.0,0.0,1,0.905,0.095
2300507,Alcântaras,CE,97.81,99.05,1.24,1,0.905,0.095
3545803,Santa Bárbara d'Oeste,SP,55.78,66.84,11.06,1,0.905,0.095
5213509,Monte Alegre de Goiás,GO,75.44,81.87,6.43,0,0.905,0.095
4101002,Ampére,PR,65.51,70.06,4.55,1,0.905,0.095
2502102,Boa Ventura,PB,28.58,47.71,19.13,1,0.905,0.095
2919553,Luís Eduardo Magalhães,BA,29.41,35.72,6.31,1,0.905,0.095
4116059,Missal,PR,88.67,83.28,-5.39,1,0.905,0.095
3529401,Mauá,SP,63.79,73.14,9.35,1,0.905,0.095
3137205,Lagoa da Prata,MG,66.18,82.41,16.23,1,0.905,0.095
2305654,Ipaporanga,CE,97.47,99.16,1.69,1,0.905,0.095
2916203,Itapé,BA,30.59,35.38,4.79,1,0.905,0.095
2306603,Itatira,CE,99.62,99.06,-0.56,1,0.905,0.095
3171303,Viçosa,MG,61.85,78.22,16.37,1,0.905,0.095
2305233,Horizonte,CE,93.36,96.2,2.84,1,0.905,0.095
3148103,Patrocínio,MG,61.41,71.67,10.26,1,0.905,0.095
3147105,Pará de Minas,MG,61.39,76.29,14.9,1,0.905,0.095
3149101,Pedralva,MG,50.09,85.5,35.41,1,0.905,0.095
2301257,Ararendá,CE,98.92,99.34,0.42,1,0.905,0.095
2304269,Deputado Irapuan Pinheiro,CE,98.65,98.82,0.17,1,0.905,0.095
2304251,Cruz,CE,99.53,98.93,-0.6,1,0.905,0.095
2929800,Saúde,BA,15.02,20.73,5.71,1,0.905,0.095
4105300,Céu Azul,PR,81.6,84.56,2.96,0,0.905,0.095
4304622,Capão Bonito do Sul,RS,53.85,60.0,6.15,1,0.905,0.095
5201405,Aparecida de Goiânia,GO,60.67,69.22,8.55,1,0.905,0.095
2305332,Ibicuitinga,CE,96.13,96.67,0.54,1,0.905,0.095
2304350,Forquilha,CE,100.0,100.0,0.0,1,0.905,0.095
2305605,Independência,CE,98.8,98.62,-0.18,1,0.905,0.095
2307908,Martinópole,CE,98.47,99.24,0.77,1,0.905,0.095
2310951,Pires Ferreira,CE,99.14,100.0,0.86,1,0.905,0.095
2910305,Elísio Medrado,BA,29.96,35.29,5.33,1,0.905,0.095
2304657,Graça,CE,98.41,100.0,1.59,1,0.905,0.095
2911857,Heliópolis,BA,31.4,36.36,4.96,1,0.905,0.095
2309003,Mucambo,CE,97.92,98.82,0.9,1,0.905,0.095
2303006,Caridade,CE,96.73,98.73,2.0,1,0.905,0.095
2513604,Santana dos Garrotes,PB,32.69,52.77,20.08,1,0.905,0.095
1100031,Cabixi,RO,69.1,75.88,6.78,1,0.906,0.094
2106672,Milagres do Maranhão,MA,100.0,96.86,-3.14,1,0.906,0.094
1718907,Santa Rosa do Tocantins,TO,20.86,36.92,16.06,1,0.906,0.094
1701051,Angico,TO,40.16,59.12,18.96,1,0.906,0.094
5214705,Nova América,GO,89.9,95.24,5.34,1,0.906,0.094
4101903,Assaí,PR,88.72,80.24,-8.48,1,0.906,0.094
1700251,Abreulândia,TO,62.07,75.0,12.93,1,0.906,0.094
2305308,Ibiapina,CE,94.97,97.38,2.41,1,0.906,0.094
2302057,Barroquinha,CE,96.36,95.7,-0.66,1,0.906,0.094
1703909,Caseara,TO,17.04,31.53,14.49,1,0.906,0.094
3506003,Bauru,SP,49.38,59.95,10.57,1,0.906,0.094
2609105,Machados,PE,86.88,96.75,9.87,1,0.906,0.094
2308203,Meruoca,CE,98.47,98.21,-0.26,1,0.906,0.094
2309201,Nova Olinda,CE,100.0,99.53,-0.47,1,0.906,0.094
4107504,Engenheiro Beltrão,PR,87.33,82.06,-5.27,1,0.906,0.094
2307809,Marco,CE,94.18,96.66,2.48,1,0.906,0.094
4111407,Ivaí,PR,84.6,82.65,-1.95,1,0.906,0.094
2313005,Solonópole,CE,98.1,98.96,0.86,1,0.906,0.094
2303659,Catunda,CE,100.0,100.0,0.0,1,0.906,0.094
2303931,Choró,CE,97.81,95.42,-2.39,1,0.906,0.094
4121752,Reserva do Iguaçu,PR,77.91,83.13,5.22,1,0.906,0.094
4110508,Ipiranga,PR,88.2,82.28,-5.92,1,0.906,0.094
4119103,Piên,PR,85.9,83.34,-2.56,1,0.906,0.094
2105807,Lago do Junco,MA,100.0,97.1,-2.9,1,0.906,0.094
2100105,Afonso Cunha,MA,72.13,93.1,20.97,1,0.906,0.094
2310209,Paracuru,CE,94.86,95.08,0.22,1,0.906,0.094
2304509,Frecheirinha,CE,99.67,98.18,-1.49,1,0.906,0.094
2304905,Groaíras,CE,99.15,96.95,-2.2,1,0.906,0.094
2308351,Milhã,CE,100.0,97.92,-2.08,1,0.906,0.094
3172202,Wenceslau Braz,MG,48.66,70.34,21.68,1,0.907,0.093
5206800,Damolândia,GO,93.21,97.08,3.87,1,0.907,0.093
5206701,Damianópolis,GO,70.55,83.93,13.38,1,0.907,0.093
3149309,Pedro Leopoldo,MG,58.7,75.11,16.41,1,0.907,0.093
3134905,Jacutinga,MG,62.51,79.14,16.63,1,0.907,0.093
3200607,Aracruz,ES,70.92,74.36,3.44,1,0.907,0.093
5211503,Itumbiara,GO,69.78,74.44,4.66,1,0.907,0.093
3127800,Grão Mogol,MG,71.57,86.04,14.47,1,0.907,0.093
3148004,Patos de Minas,MG,70.3,79.64,9.34,1,0.907,0.093
3162500,São João del Rei,MG,60.89,77.27,16.38,1,0.907,0.093
3141108,Matozinhos,MG,47.4,62.97,15.57,1,0.907,0.093
4124020,Santa Tereza do Oeste,PR,73.31,77.75,4.44,1,0.907,0.093
4120150,Porto Barreiro,PR,100.0,86.29,-13.71,1,0.907,0.093
2707008,Pindoba,AL,29.05,48.15,19.1,1,0.907,0.093
3130408,Ijaci,MG,72.8,82.9,10.1,1,0.907,0.093
1100296,Santa Luzia D'Oeste,RO,76.11,83.36,7.25,1,0.907,0.093
3172004,Visconde do Rio Branco,MG,59.69,74.81,15.12,0,0.907,0.093
2304285,Eusébio,CE,92.64,93.91,1.27,1,0.907,0.093
3143906,Muriaé,MG,59.1,75.48,16.38,1,0.907,0.093
4104055,Campo Bonito,PR,72.87,78.31,5.44,1,0.907,0.093
3127701,Governador Valadares,MG,58.73,69.38,10.65,1,0.908,0.092
3114709,Carvalhópolis,MG,76.96,100.0,23.04,1,0.908,0.092
3125606,Felisburgo,MG,52.21,70.2,17.99,1,0.908,0.092
3134301,Itumirim,MG,61.21,82.59,21.38,0,0.908,0.092
2906907,Caravelas,BA,40.91,49.78,8.87,1,0.908,0.092
1712504,Marianópolis do Tocantins,TO,24.15,36.72,12.57,1,0.908,0.092
3138682,Luislândia,MG,59.68,78.7,19.02,1,0.908,0.092
3114303,Carmo do Paranaíba,MG,70.91,86.35,15.44,1,0.908,0.092
4110607,Iporã,PR,64.15,68.95,4.8,1,0.908,0.092
2701100,Branquinha,AL,76.44,79.89,3.45,1,0.908,0.092
3103900,Araújos,MG,74.0,88.5,14.5,1,0.908,0.092
3146750,Palmópolis,MG,48.58,70.64,22.06,1,0.908,0.092
3200508,Apiacá,ES,58.4,62.88,4.48,1,0.908,0.092
3301207,Carmo,RJ,43.6,67.98,24.38,1,0.908,0.092
2910750,Fátima,BA,42.51,49.57,7.06,1,0.908,0.092
3150570,Pintópolis,MG,46.0,64.82,18.82,1,0.908,0.092
2504108,Carrapateira,PB,68.95,91.67,22.72,1,0.908,0.092
2502904,Brejo dos Santos,PB,45.49,64.03,18.54,0,0.908,0.092
2919900,Macururé,BA,4.65,12.5,7.85,1,0.908,0.092
2503605,Caiçara,PB,53.84,72.22,18.38,1,0.908,0.092
3133402,Itapagipe,MG,63.86,77.3,13.44,0,0.909,0.091
3113404,Caratinga,MG,50.26,67.42,17.16,1,0.909,0.091
3107109,Boa Esperança,MG,57.37,74.5,17.13,1,0.909,0.091
3120409,Cristiano Otoni,MG,72.12,89.96,17.84,1,0.909,0.091
4125209,São Jorge d'Oeste,PR,88.28,84.59,-3.69,1,0.909,0.091
3103504,Araguari,MG,49.17,65.37,16.2,1,0.909,0.091
3145208,Nova Serrana,MG,54.95,72.47,17.52,1,0.909,0.091
2928703,Santo Antônio de Jesus,BA,33.47,40.9,7.43,1,0.909,0.091
4125803,São Pedro do Ivaí,PR,83.61,85.66,2.05,1,0.909,0.091
3109501,Cabo Verde,MG,71.99,86.58,14.59,0,0.909,0.091
3140506,Martinho Campos,MG,61.19,78.23,17.04,1,0.909,0.091
5006606,Ponta Porã,MS,55.04,67.74,12.7,1,0.909,0.091
3146107,Ouro Preto,MG,64.92,74.25,9.33,1,0.909,0.091
2929602,Sapeaçu,BA,56.84,64.52,7.68,1,0.909,0.091
2929701,Sátiro Dias,BA,15.36,30.68,15.32,1,0.909,0.091
5106422,Peixoto de Azevedo,MT,36.06,41.77,5.71,1,0.909,0.091
2806909,São Francisco,SE,34.78,81.25,46.47,1,0.909,0.091
3546405,Santa Cruz do Rio Pardo,SP,52.96,70.73,17.77,1,0.909,0.091
2917607,Jaguaquara,BA,46.31,53.7,7.39,1,0.909,0.091
2916302,Itapebi,BA,14.97,23.44,8.47,1,0.909,0.091
3170404,Unaí,MG,55.92,67.21,11.29,1,0.909,0.091
2912400,Ibipeba,BA,29.8,36.88,7.08,1,0.91,0.09
3129608,Ibiaí,MG,56.95,76.41,19.46,1,0.91,0.09
2211704,Wall Ferraz,PI,37.6,54.29,16.69,1,0.91,0.09
2918308,Jitaúna,BA,24.15,40.82,16.67,1,0.91,0.09
2916609,Itapitanga,BA,31.02,36.62,5.6,1,0.91,0.09
3156452,Rosário da Limeira,MG,55.93,78.18,22.25,1,0.91,0.09
2507804,Junco do Seridó,PB,56.22,76.21,19.99,1,0.91,0.09
3161403,São Francisco do Glória,MG,59.41,78.59,19.18,1,0.91,0.09
2603603,Camutanga,PE,56.1,66.81,10.71,1,0.91,0.09
3126802,Frei Gaspar,MG,51.82,69.89,18.07,1,0.91,0.09
2706406,Pão de Açúcar,AL,47.65,55.26,7.61,1,0.91,0.09
2907400,Catolândia,BA,10.48,25.71,15.23,1,0.91,0.09
2905503,Caldeirão Grande,BA,21.3,28.19,6.89,1,0.91,0.09
2511608,Pilões,PB,41.76,61.18,19.42,1,0.91,0.09
2911659,Guajeru,BA,29.2,36.78,7.58,1,0.91,0.09
2911907,Iaçu,BA,22.93,28.52,5.59,1,0.91,0.09
2922102,Mundo Novo,BA,26.61,33.33,6.72,1,0.91,0.09
3150703,Pirajuba,MG,63.4,76.8,13.4,1,0.91,0.09
3109303,Buritis,MG,51.37,63.51,12.14,1,0.91,0.09
